Rank,RO,ST,Locid,City,Airport Name,S/L,Hub,CY 10 Enplanements,CY 09 Enplanements,% Change
283.0,AL,AK,BRW,Barrow,Wiley Post-Will Rogers Memorial,P,N,40141.0,39494.0,0.0164
285.0,SW,NM,ROW,Roswell,Roswell International Air Center,P,N,38850.0,38391.0,0.012
286.0,AL,AK,HOM,Homer,Homer,P,N,38407.0,38536.0,-0.0033
287.0,SO,PR,SIG,San Juan,Fernando Luis Ribas Dominicci,P,N,38363.0,23083.0,0.662
288.0,CE,MO,COU,Columbia,Columbia Regional,P,N,38293.0,26842.0,0.4266
289.0,NM,UT,DXZ,Beaver,St George Municipal,P,N,37596.0,39037.0,-0.0369
291.0,AL,AK,SCC,Deadhorse,Deadhorse,P,N,37319.0,31395.0,0.1887
292.0,NM,CO,GUC,Gunnison,Gunnison-Crested Butte Regional,P,N,37316.0,42130.0,-0.1143
293.0,CE,NE,GRI,Grand Island,Central Nebraska Regional,P,N,37101.0,20136.0,0.8425
294.0,SO,MS,GTR,Columbus,Golden Triangle Regional,P,N,36329.0,36275.0,0.0015
296.0,NE,CT,HVN,New Haven,Tweed-New Haven,P,N,35854.0,33000.0,0.0865
298.0,NM,CO,FNL,Fort Collins/Loveland,Fort Collins-Loveland Municipal,P,N,35671.0,31079.0,0.1478
299.0,NM,ID,TWF,Twin Falls,Joslin Field - Magic Valley Regional,P,N,35576.0,26991.0,0.3181
300.0,SO,GA,ABY,Albany,Southwest Georgia Regional,P,N,35494.0,33044.0,0.0741
301.0,NM,WA,PUW,Pullman,Pullman/Moscow Regional,P,N,35248.0,32443.0,0.0865
302.0,CE,IA,DBQ,Dubuque,Dubuque Regional,P,N,33861.0,39359.0,-0.1397
303.0,NM,WA,BFI,Seattle,Boeing Field/King County International,P,N,33656.0,35863.0,-0.0615
306.0,SO,GA,BQK,Brunswick,Brunswick Golden Isles,P,N,30059.0,27901.0,0.0773
307.0,NM,WY,GCC,Gillette,Gillette-Campbell County,P,N,29230.0,26869.0,0.0879
308.0,NM,WA,ALW,Walla Walla,Walla Walla Regional,P,N,29064.0,33456.0,-0.1313
309.0,NM,WY,COD,Cody,Yellowstone Regional,P,N,28454.0,26631.0,0.0685
310.0,WP,CA,CRQ,Carlsbad,McClellan-Palomar,P,N,28355.0,25160.0,0.127
311.0,GL,OH,YNG,Youngstown,Youngstown-Warren Regional,P,N,27717.0,17391.0,0.5938
312.0,AL,AK,DUT,Unalaska,Unalaska,P,N,26711.0,26705.0,0.0002
313.0,SW,AR,TXK,Texarkana,Texarkana Regional-Webb Field,P,N,26690.0,26759.0,-0.0026
314.0,NM,MT,BTM,Butte,Bert Mooney,P,N,25433.0,25178.0,0.0101
316.0,GL,WI,RHI,Rhinelander,Rhinelander-Oneida County,P,N,25137.0,26729.0,-0.0596
318.0,CE,IA,SUX,Sioux City,Sioux Gateway/Col. Bud Day Field,P,N,24701.0,33096.0,-0.2537
319.0,EA,NY,IAG,Niagara Falls,Niagara Falls International,P,N,23849.0,17617.0,0.3537
320.0,WP,CA,MOD,Modesto,Modesto City County-Harry Sham Field,P,N,23487.0,25277.0,-0.0708
321.0,GL,MI,PLN,Pellston,Pellston Regional Airport of Emmet County,P,N,23324.0,23913.0,-0.0246
322.0,WP,CA,CIC,Chico,Chico Municipal,P,N,23272.0,23232.0,0.0017
323.0,CE,IA,ALO,Waterloo,Waterloo Regional,P,N,23206.0,22255.0,0.0427
324.0,NM,OR,OTH,North Bend,Southwest Oregon Regional,P,N,23124.0,22395.0,0.0326
325.0,EA,PA,IPT,Williamsport,Williamsport Regional,P,N,22519.0,19834.0,0.1354
326.0,WP,MP,GRO,Rota Island,Rota International,P,N,21964.0,26040.0,-0.1565
327.0,WP,NV,EKO,Elko,Elko Regional,P,N,21863.0,20668.0,0.0578
328.0,SW,TX,GGG,Longview,East Texas Regional,P,N,21830.0,24944.0,-0.1248
329.0,GL,MN,BJI,Bemidji,Bemidji Regional,P,N,21498.0,21934.0,-0.0199
330.0,NM,OR,LMT,Klamath Falls,Klamath Falls,P,N,21353.0,20053.0,0.0648
331.0,GL,MI,CMX,Hancock,Houghton County Memorial,P,N,21186.0,24826.0,-0.1466
332.0,NM,WY,RKS,Rock Springs,Rock Springs-Sweetwater County,P,N,20993.0,19458.0,0.0789
333.0,NM,ID,PIH,Arbon Valley,Pocatello Regional,P,N,20825.0,21039.0,-0.0102
334.0,WP,AZ,PGA,Page,Page Municipal,P,N,20264.0,30574.0,-0.3372
335.0,GL,SD,ABR,Aberdeen,Aberdeen Regional,P,N,20089.0,21100.0,-0.0479
336.0,SO,KY,PAH,Paducah,Barkley Regional,P,N,19903.0,18542.0,0.0734
337.0,WP,CA,MMH,Mammoth Lakes,Mammoth Yosemite,P,N,19814.0,6157.0,2.2181
338.0,WP,MP,TNI,Tinian (Municipality),Tinian International,P,N,19520.0,20291.0,-0.038
339.0,NM,WY,CYS,Cheyenne,Cheyenne Regional/Jerry Olson Field,P,N,19507.0,12608.0,0.5472
340.0,AL,AK,PSG,Petersburg,Petersburg James A Johnson,P,N,18468.0,17988.0,0.0267
341.0,GL,WI,EAU,Eau Claire,Chippewa Valley Regional,P,N,18369.0,13192.0,0.3924
342.0,AL,AK,CDV,Cordova,Merle K (Mudhole) Smith,P,N,17856.0,15372.0,0.1616
343.0,NE,ME,RKD,Rockland,Knox County Regional,P,N,17657.0,14461.0,0.221
344.0,SW,TX,BPT,Beaumont/Port Arthur,Jack Brooks Regional,P,N,17394.0,21208.0,-0.1798
345.0,SO,MS,MEI,Meridian,Key Field,P,N,16871.0,18560.0,-0.091
346.0,GL,ND,ISN,Williston,Sloulin Field International,P,N,16473.0,11338.0,0.4529
347.0,GL,MN,BRD,Brainerd,Brainerd Lakes Regional,P,N,16404.0,15472.0,0.0602
348.0,AL,AK,ANI,Aniak,Aniak,P,N,16394.0,16255.0,0.0086
349.0,SO,KY,OWB,Owensboro,Owensboro-Daviess County,P,N,16193.0,10720.0,0.5105
350.0,AL,AK,VDZ,Valdez,Valdez Pioneer Field,P,N,15739.0,14363.0,0.0958
351.0,CE,KS,FOE,Topeka,Forbes Field,P,N,15115.0,11985.0,0.2612
352.0,NE,ME,PQI,Presque Isle,Northern Maine Regional Airport at Presque Isle,P,N,15052.0,13513.0,0.1139
353.0,AL,AK,MRI,Anchorage,Merrill Field,P,N,14972.0,14769.0,0.0137
354.0,GL,MI,CVX,Charlevoix,Charlevoix Municipal,P,N,14966.0,15427.0,-0.0299
356.0,GL,SD,PIR,Pierre,Pierre Regional,P,N,14686.0,13692.0,0.0726
357.0,NM,WY,RIW,Riverton,Riverton Regional,P,N,14361.0,14186.0,0.0123
358.0,GL,MI,CIU,Sault Ste. Marie,Chippewa County International,P,N,14349.0,13173.0,0.0893
359.0,WP,CA,CEC,Crescent City,Jack McNamara Field,P,N,14341.0,11490.0,0.2481
360.0,NM,WY,SHR,Sheridan,Sheridan County,P,N,14146.0,14181.0,-0.0025
361.0,GL,MN,INL,International Falls,Falls International,P,N,14051.0,15861.0,-0.1141
363.0,CE,IA,MCW,Mason City,Mason City Municipal,P,N,13852.0,11076.0,0.2506
364.0,SO,MS,PIB,Moselle,Hattiesburg-Laurel Regional,P,N,13766.0,12972.0,0.0612
367.0,SW,NM,FMN,Farmington,Four Corners Regional,P,N,13389.0,10854.0,0.2336
369.0,SW,TX,DRT,Del Rio,Del Rio International,P,N,13180.0,13436.0,-0.0191
370.0,GL,MI,MKG,Muskegon,Muskegon County,P,N,13088.0,15886.0,-0.1761
372.0,SO,MS,TUP,Tupelo,Tupelo Regional,P,N,12749.0,13319.0,-0.0428
374.0,AL,AK,UNK,Unalakleet,Unalakleet,P,N,12693.0,10571.0,0.2007
375.0,AL,AK,GAL,Galena,Edward G. Pitka Sr,P,N,12421.0,7447.0,0.6679
376.0,AL,AK,MBA,Manokotak,Manokotak,P,N,12409.0,13570.0,-0.0856
377.0,NM,WA,FHR,Friday Harbor,Friday Harbor,P,N,12381.0,12940.0,-0.0432
378.0,NE,MA,EWB,New Bedford,New Bedford Regional,P,N,12363.0,11680.0,0.0585
379.0,EA,WV,LWB,Lewisburg,Greenbrier Valley,P,N,12293.0,4651.0,1.6431
381.0,NM,CO,PUB,Pueblo,Pueblo Memorial,P,N,11641.0,5192.0,1.2421
382.0,NE,MA,PVC,Provincetown,Provincetown Municipal,P,N,11450.0,10747.0,0.0654
383.0,NE,RI,WST,Westerly,Westerly State,P,N,11402.0,8804.0,0.2951
385.0,SO,PR,RVR,Ceiba,Jose Aponte De La Torre,P,N,11308.0,5.0,2260.6
386.0,EA,WV,MGW,Morgantown,Morgantown Municipal-Walter L. Bill Hart Field,P,N,11249.0,11727.0,-0.0408
387.0,GL,MN,HIB,Hibbing,Range Regional,P,N,11227.0,8926.0,0.2578
388.0,NE,ME,BHB,Bar Harbor,Hancock County-Bar Harbor,P,N,11109.0,10100.0,0.0999
389.0,WP,CA,IYK,Inyokern,Inyokern,P,N,11109.0,11081.0,0.0025
391.0,AL,AK,WRG,Wrangell,Wrangell,P,N,10882.0,10790.0,0.0085
392.0,AL,AK,HNH,Hoonah,Hoonah,P,N,10759.0,7651.0,0.4062
393.0,EA,WV,CKB,Clarksburg,North Central West Virginia,P,N,10694.0,10234.0,0.0449
394.0,EA,MD,HGR,Hagerstown,Hagerstown Regional-Richard A Henson Field,P,N,10665.0,13365.0,-0.202
395.0,NM,WA,CLM,Port Angeles,William R Fairchild International,P,N,10616.0,13340.0,-0.2042
396.0,AL,AK,ENM,Emmonak,Emmonak,P,N,10537.0,9872.0,0.0674
397.0,EA,VA,SHD,Weyers Cave,Shenandoah Valley Regional,P,N,10408.0,8364.0,0.2444
398.0,GL,ND,DIK,Dickinson,Dickinson - Theodore Roosevelt Regional,P,N,10383.0,8924.0,0.1635
400.0,CE,KS,GCK,Garden City,Garden City Regional,P,N,10155.0,10014.0,0.0141
401.0,AL,AK,YAK,Yakutat,Yakutat,P,N,10035.0,12158.0,-0.1746
,,,238.0,,,,N Count,,,
,,,377.0,,,,Total Count,,,
