Rank,RO,ST,Locid,City,Airport Name,S/L,Hub,CY 17 Enplanements,CY 16 Enplanements,% Change
25,WP,CA,SAN,San Diego,San Diego International,P,L,11139933,10340164,0.0773
36,WP,CA,OAK,Oakland,Metropolitan Oakland International,P,M,6413842,5934639,0.0807
37,WP,CA,SJC,San Jose,Norman Y Mineta San Jose International,P,M,6130878,5321603,0.1521
41,WP,CA,SMF,Sacramento,Sacramento International,P,M,5341595,4969366,0.0749
42,WP,CA,SNA,Santa Ana,John Wayne Airport-Orange County,P,M,5082716,5217242,-0.0258
58,WP,CA,BUR,Burbank,Bob Hope,P,M,2402106,2077892,0.156
60,WP,CA,ONT,Ontario,Ontario International,P,M,2247645,2104625,0.068
67,WP,CA,LGB,Long Beach,Long Beach /Daugherty Field/,P,S,1830745,1386357,0.3205
87,WP,CA,PSP,Palm Springs,Palm Springs International,P,S,1055970,995801,0.0604
102,WP,CA,FAT,Fresno,Fresno Yosemite International,P,S,755140,761298,-0.0081
145,WP,CA,SBA,Santa Barbara,Santa Barbara Municipal,P,N,356608,329751,0.0814
185,WP,CA,SBP,San Luis Obispo,San Luis County Regional,P,N,197594,162719,0.2143
186,WP,CA,MRY,Monterey,Monterey Regional,P,N,197099,192136,0.0258
189,WP,CA,STS,Santa Rosa,Charles M Schulz - Sonoma County,P,N,195296,167151,0.1684
232,WP,CA,BFL,Bakersfield,Meadows Field,P,N,99472,100433,-0.0096
236,WP,CA,SCK,Stockton,Stockton Metropolitan,P,N,96201,93076,0.0336
262,WP,CA,ACV,Arcata,California Redwood Coast-Humboldt County,P,N,65932,69732,-0.0545
288,WP,CA,RDD,Redding,Redding Municipal,P,N,42361,43414,-0.0243
329,WP,CA,SMX,Santa Maria,Santa Maria Public/Capt G Allan Hancock Field,P,N,24527,40120,-0.3887
342,WP,CA,MMH,Mammoth Lakes,Mammoth Yosemite,P,N,21352,21826,-0.0217
375,WP,CA,CCR,Concord,Buchanan Field,P,N,14517,67,215.6716
351,WP,CA,VCV,Victorville,Southern California Logistics,GA,None,19337,17538,0.1026
358,WP,CA,RIV,Riverside,March ARB,GA,None,18279,14719,0.2419
381,WP,CA,TRK,Truckee,Truckee-Tahoe,GA,None,12792,10385,0.2318
416,WP,CA,MCE,Merced,Merced Regional/Macready Field,CS,None,8318,9426,-0.1175
434,WP,CA,CEC,Crescent City,Jack McNamara Field,CS,None,6802,8667,-0.2152
444,WP,CA,IPL,Imperial,Imperial County,CS,None,6136,4136,0.4836
447,WP,CA,CRQ,Carlsbad,McClellan-Palomar,CS,None,5931,180,31.95
588,WP,CA,NKX,San Diego,Miramar MCAS (Joe Foss Field),GA,None,1860,1968,-0.0549
617,WP,CA,VNY,Van Nuys,Van Nuys,GA,None,1404,467,2.0064
643,WP,CA,NTD,Point Mugu,Point Mugu NAS,GA,None,1045,842,0.2411
652,WP,CA,SUU,Fairfield,Travis AFB,GA,None,963,1475,-0.3471
709,WP,CA,NJK,El Centro,El Centro NAF,GA,None,551,465,0.1849
723,WP,CA,IYK,Inyokern,Inyokern,GA,None,444,0,0
743,WP,CA,NZY,San Diego,North Island NAS /Halsey Field/,GA,None,349,315,0.1079
761,WP,CA,APC,Napa,Napa County,GA,None,283,87,2.2529
769,WP,CA,SLI,Los Alamitos,Los Alamitos AAF,GA,None,265,0,0
796,WP,CA,NLC,Lemoore,Lemoore NAS (Reeves Field),GA,None,162,0,0
816,WP,CA,SMO,Santa Monica,Santa Monica Municipal,GA,None,123,57,1.1579
817,WP,CA,TRM,Palm Springs,Jacqueline Cochran Regional,GA,None,123,39,2.1538
840,WP,CA,SDM,San Diego,Brown Field Municipal,GA,None,83,48,0.7292
887,WP,CA,EDW,Edwards,Edwards AFB,GA,None,51,80,-0.3625
909,WP,CA,GOO,Grass Valley,Nevada County,GA,None,40,35,0.1429
914,WP,CA,CMA,Camarillo,Camarillo,GA,None,38,15,1.5333
923,WP,CA,MOD,Modesto,Modesto City County-Harry Sham Field,GA,None,35,85,-0.5882
946,WP,CA,SAC,Sacramento,Sacramento Executive,GA,None,29,32,-0.0938
955,WP,CA,MHR,Sacramento,Sacramento Mather,GA,None,27,460,-0.9413
959,WP,CA,TVL,South Lake Tahoe,Lake Tahoe,GA,None,26,12,1.1667
972,WP,CA,CNO,Chino,Chino,GA,None,23,25,-0.08
983,WP,CA,F70,Riverside (County),French Valley,GA,None,21,17,0.2353
992,WP,CA,SBD,San Bernardino,San Bernardino International,GA,None,20,18,0.1111
1027,WP,CA,MCC,Sacramento,McClellan Airfield,GA,None,15,4,2.75
1040,WP,CA,PRB,Paso Robles,Paso Robles Municipal,GA,None,14,19,-0.2632
1045,WP,CA,NUQ,Mountain View,Moffett Federal Airfield,GA,None,13,46,-0.7174
1054,WP,CA,HHR,Hawthorne,Jack Northrop Field/Hawthorne Municipal,GA,None,12,9,0.3333
1061,WP,CA,TOA,Torrance,Zamperini Field,GA,None,12,0,0
1071,WP,CA,SEE,San Diego,Gillespie Field,GA,None,11,25,-0.56
1079,WP,CA,HWD,Hayward,Hayward Executive,GA,None,10,9,0.1111
1081,WP,CA,OXR,Oxnard,Oxnard,GA,None,10,8,0.25
1108,WP,CA,RAL,Riverside,Riverside Municipal,GA,None,8,4,1
1138,WP,CA,L08,Borrego Springs,Borrego Valley,GA,None,6,0,0
1144,WP,CA,PAO,Palo Alto,Palo Alto,GA,None,6,3,1
1208,WP,CA,SQL,San Carlos,San Carlos,GA,None,4,0,0
1219,WP,CA,A30,Fort Jones,Scott Valley,GA,None,3,0,0
1235,WP,CA,MHV,Mojave,Mojave Air and Space Port,GA,None,3,0,0
1249,WP,CA,UDD,Palm Springs,Bermuda Dunes,GA,None,3,3,0
1252,WP,CA,VIS,Visalia,Visalia Municipal,GA,None,3,86,-0.9651
1259,WP,CA,2O1,Quincy,Gansner Field,GA,None,2,0,0
1292,WP,CA,HJO,Hanford,Hanford Municipal,GA,None,2,2,0
1299,WP,CA,LVK,Livermore,Livermore Municipal,GA,None,2,2,0
1315,WP,CA,SIY,Montague,Siskiyou County,GA,None,2,2,0
1334,WP,CA,BIH,Bishop,Bishop,GA,None,1,0,0
1342,WP,CA,CVH,Hollister,Hollister Municipal,GA,None,1,3,-0.6667
1349,WP,CA,JAQ,Jackson,Westover Field Amador County,GA,None,1,0,0
1359,WP,CA,WVI,Watsonville,Watsonville Municipal,GA,None,1,0,0
9999,WP,CA,CIC,Chico,Chico Municipal,GA,None,0,0,0
5,NM,CO,DEN,Denver,Denver International,P,L,29809097,28267394,0.0545
99,NM,CO,COS,Colorado Springs,City of Colorado Springs Municipal,P,S,815839,657694,0.2405
173,NM,CO,ASE,Aspen,Aspen-Pitkin County/Sardy Field,P,N,244808,254392,-0.0377
177,NM,CO,GJT,Grand Junction,Grand Junction Regional,P,N,223452,218319,0.0235
191,NM,CO,DRO,Durango,Durango-La Plata County,P,N,186917,187789,-0.0046
197,NM,CO,EGE,Eagle,Eagle County Regional,P,N,154577,163840,-0.0565
215,NM,CO,MTJ,Montrose,Montrose Regional,P,N,123206,116272,0.0596
235,NM,CO,HDN,Hayden,Yampa Valley,P,N,96403,107339,-0.1019
310,NM,CO,GUC,Gunnison,Gunnison-Crested Butte Regional,P,N,32250,34979,-0.078
421,NM,CO,CEZ,Cortez,Cortez Municipal,CS,None,7890,4564,0.7287
438,NM,CO,ALS,Alamosa,San Luis Valley Regional/Bergman Field,CS,None,6494,3863,0.6811
501,NM,CO,PUB,Pueblo,Pueblo Memorial,CS,None,3833,2377,0.6125
527,NM,CO,FNL,Loveland,Northern Colorado Regional,GA,None,3198,4559,-0.2985
562,NM,CO,TEX,Telluride,Telluride Regional,GA,None,2392,133,16.985
749,NM,CO,APA,Englewood,Centennial,GA,None,338,347,-0.0259
752,NM,CO,BJC,Broomfield,Rocky Mountain Metropolitan,GA,None,331,556,-0.4047
809,NM,CO,RIL,Rifle,Rifle Garfield County,GA,None,131,27,3.8519
1182,NM,CO,BKF,Aurora,Buckley AFB,GA,None,4,0,0
1267,NM,CO,AEJ,Buena Vista,Central Colorado Regional,GA,None,2,2,0
1291,NM,CO,GXY,Greeley,Greeley-Weld County,GA,None,2,21,-0.9048
53,NE,CT,BDL,Windsor Locks,Bradley International,P,M,3164647,2982194,0.0612
317,NE,CT,HVN,New Haven,Tweed-New Haven,P,N,28669,27911,0.0272
660,NE,CT,DXR,Danbury,Danbury Municipal,GA,None,885,858,0.0315
807,NE,CT,OXC,Oxford,Waterbury-Oxford,GA,None,132,87,0.5172
815,NE,CT,BDR,Bridgeport,Igor I Sikorsky Memorial,GA,None,124,141,-0.1206
930,NE,CT,GON,Groton,Groton-New London,GA,None,32,84,-0.619
980,NE,CT,HFD,Hartford,Hartford-Brainard,GA,None,22,53,-0.5849
1122,NE,CT,4B8,Plainville,Robertson Field,GA,None,6,8,-0.25
1140,NE,CT,MMK,Meriden,Meriden Markham Municipal,GA,None,6,10,-0.4
1316,NE,CT,SNC,Chester,Chester,GA,None,2,2,0
675,EA,DE,DOV,Dover,Dover AFB,GA,None,792,463,0.7106
726,EA,DE,ILG,Wilmington,New Castle,GA,None,434,1043,-0.5839
1091,EA,DE,GED,Georgetown,Delaware Coastal,GA,None,9,21,-0.5714
12,SO,FL,MCO,Orlando,Orlando International,P,L,21565448,20283541,0.0632
14,SO,FL,MIA,Miami,Miami International,P,L,20709225,20875813,-0.008
19,SO,FL,FLL,Fort Lauderdale,Fort Lauderdale/Hollywood International,P,L,15817043,14263270,0.1089
29,SO,FL,TPA,Tampa,Tampa International,P,L,9548580,9194994,0.0385
45,SO,FL,RSW,Fort Myers,Southwest Florida International,P,M,4364224,4239261,0.0295
54,SO,FL,PBI,West Palm Beach,Palm Beach International,P,M,3110450,3100624,0.0032
55,SO,FL,JAX,Jacksonville,Jacksonville International,P,M,2701861,2729129,-0.01
78,SO,FL,SFB,Sanford,Orlando Sanford International,P,S,1434990,1341699,0.0695
89,SO,FL,PIE,Clearwater,St Pete-Clearwater International,P,S,1023471,915672,0.1177
98,SO,FL,PNS,Pensacola,Pensacola International,P,S,839248,792916,0.0584
108,SO,FL,PGD,Punta Gorda,Punta Gorda,P,S,643563,558482,0.1523
113,SO,FL,SRQ,Sarasota,Sarasota/Bradenton International,P,S,590941,589860,0.0018
117,SO,FL,VPS,Valparaiso,Eglin AFB/Destin-Ft Walton Beach,P,S,567633,440002,0.2901
130,SO,FL,ECP,Panama City,Northwest Florida Beaches International,P,S,454712,434302,0.047
137,SO,FL,EYW,Key West,Key West International,P,N,392381,380505,0.0312
146,SO,FL,TLH,Tallahassee,Tallahassee International,P,N,350174,345404,0.0138
147,SO,FL,DAB,Daytona Beach,Daytona Beach International,P,N,346470,342495,0.0116
178,SO,FL,MLB,Melbourne,Melbourne International,P,N,221928,220360,0.0071
180,SO,FL,GNV,Gainesville,Gainesville Regional,P,N,218578,206330,0.0594
388,SO,FL,SGJ,Saint Augustine,Northeast Florida Regional,P,N,11431,28462,-0.5984
376,SO,FL,NIP,Jacksonville,Jacksonville NAS (Towers Field),GA,None,14305,6598,1.1681
407,SO,FL,VRB,Vero Beach,Vero Beach Regional,CS,None,9110,4581,0.9886
587,SO,FL,HRT,Mary Esther,Hurlburt Field,GA,None,1886,2161,-0.1273
651,SO,FL,PAM,Panama City,Tyndall AFB,GA,None,968,623,0.5538
667,SO,FL,OPF,Miami,Miami-Opa Locka Executive,GA,None,828,1250,-0.3376
687,SO,FL,NQX,Key West,Key West NAS /Boca Chica Field/,GA,None,662,813,-0.1857
715,SO,FL,APF,Naples,Naples Municipal,GA,None,505,1337,-0.6223
716,SO,FL,FXE,Fort Lauderdale,Fort Lauderdale Executive,GA,None,490,317,0.5457
717,SO,FL,COF,Cocoa Beach,Patrick AFB,GA,None,476,458,0.0393
766,SO,FL,MCF,Tampa,MacDill AFB,GA,None,268,305,-0.1213
774,SO,FL,BCT,Boca Raton,Boca Raton,GA,None,246,323,-0.2384
776,SO,FL,LAL,Lakeland,Lakeland Linder Regional,GA,None,239,223,0.0717
787,SO,FL,ORL,Orlando,Executive,GA,None,175,114,0.5351
806,SO,FL,NPA,Pensacola,Pensacola NAS/Forrest Sherman Field,GA,None,132,632,-0.7911
819,SO,FL,TMB,Miami,Miami Executive,GA,None,119,245,-0.5143
830,SO,FL,HST,Homestead,Homestead ARB,GA,None,103,327,-0.685
842,SO,FL,SUA,Stuart,Witham Field,GA,None,81,289,-0.7197
846,SO,FL,FPR,Fort Pierce,Treasure Coast International,GA,None,73,25,1.92
860,SO,FL,FMY,Fort Myers,Page Field,GA,None,65,58,0.1207
874,SO,FL,DTS,Destin,Destin Executive,GA,None,58,23,1.5217
922,SO,FL,ISM,Kissimmee,Kissimmee Gateway,GA,None,35,39,-0.1026
965,SO,FL,CEW,Crestview,Bob Sikes,GA,None,24,0,0
976,SO,FL,VNC,Venice,Venice Municipal,GA,None,23,26,-0.1154
1002,SO,FL,F45,West Palm Beach,North Palm Beach County General Aviation,GA,None,18,0,0
1021,SO,FL,OCF,Ocala,Ocala International-Jim Taylor Field,GA,None,16,103,-0.8447
1044,SO,FL,LEE,Leesburg,Leesburg International,GA,None,13,23,-0.4348
1059,SO,FL,MTH,Marathon,The Florida Keys Marathon International,GA,None,12,28,-0.5714
1085,SO,FL,07FA,Key Largo,Ocean Reef Club,GA,None,9,25,-0.64
1089,SO,FL,BKV,Brooksville,Brooksville-Tampa Bay Regional,GA,None,9,9,0
1161,SO,FL,GIF,Winter Haven,Winter Haven's Gilbert,GA,None,5,5,0
1183,SO,FL,BOW,Bartow,Bartow Municipal,GA,None,4,4,0
1191,SO,FL,FHB,Fernandina Beach,Fernandina Beach Municipal,GA,None,4,8,-0.5
1250,SO,FL,VDF,Tampa,Tampa Executive,GA,None,3,0,0
1286,SO,FL,FIN,Bunnell,Flagler Executive,GA,None,2,0,0
1298,SO,FL,LCQ,Lake City,Lake City Gateway,GA,None,2,2,0
1320,SO,FL,TIX,Titusville,Space Coast Regional,GA,None,2,18,-0.8889
1346,SO,FL,FA54,Placida,Coral Creek,GA,None,1,0,0
1,SO,GA,ATL,Atlanta,Hartsfield - Jackson Atlanta International,P,L,50251964,50501858,-0.0049
85,SO,GA,SAV,Savannah,Savannah/Hilton Head International,P,S,1192340,1056265,0.1288
161,SO,GA,AGS,Augusta,Augusta Regional at Bush Field,P,N,288834,270797,0.0666
277,SO,GA,CSG,Columbus,Columbus,P,N,49773,44813,0.1107
286,SO,GA,VLD,Valdosta,Valdosta Regional,P,N,43738,40275,0.086
298,SO,GA,ABY,Albany,Southwest Georgia Regional,P,N,37920,34226,0.1079
300,SO,GA,BQK,Brunswick,Brunswick Golden Isles,P,N,36433,36054,0.0105
400,SO,GA,SVN,Savannah,Hunter AAF,GA,None,10591,6316,0.6769
474,SO,GA,MCN,Macon,Middle Georgia Regional,GA,None,4857,860,4.6477
525,SO,GA,PDK,Atlanta,Dekalb-Peachtree,CS,None,3259,472,5.9047
637,SO,GA,AHN,Athens,Athens/Ben Epps,GA,None,1161,1433,-0.1898
673,SO,GA,WRB,Warner Robins,Robins AFB,GA,None,799,666,0.1997
683,SO,GA,LSF,Fort Benning (U.S. Army),Lawson AAF (Fort Benning),GA,None,701,1727,-0.5941
711,SO,GA,VAD,Valdosta,Moody AFB,GA,None,522,274,0.9051
721,SO,GA,MGE,Marietta,Dobbins Air Reserve Base,GA,None,468,30,14.6
854,SO,GA,SSI,Brunswick,McKinnon St Simons Island,GA,None,67,41,0.6341
926,SO,GA,FTY,Atlanta,Fulton County Airport-Brown Field,GA,None,33,58,-0.431
1009,SO,GA,TVI,Thomasville,Thomasville Regional,GA,None,17,6,1.8333
1053,SO,GA,FFC,Peachtree City,Atlanta Regional Falcon Field,GA,None,12,1,11
1101,SO,GA,DNL,Augusta,Daniel Field,GA,None,8,12,-0.3333
1134,SO,GA,GA2,Williamson,Alexander Memorial,GA,None,6,0,0
1153,SO,GA,BGE,Bainbridge,Decatur County Industrial Air Park,GA,None,5,4,0.25
1157,SO,GA,EBA,Elberton,Elbert County-Patz Field,GA,None,5,0,0
1169,SO,GA,RMG,Rome,Richard B Russell Regional - J H Towers Field,GA,None,5,5,0
1223,SO,GA,AYS,Waycross,Waycross-Ware County,GA,None,3,9,-0.6667
1263,SO,GA,3J7,Greensboro,Greene County Regional,GA,None,2,28,-0.9286
1300,SO,GA,LZU,Lawrenceville,Gwinnett County - Briscoe Field,GA,None,2,2,0
1310,SO,GA,PUJ,Dallas,Paulding Northwest Atlanta,GA,None,2,2,0
1311,SO,GA,RYY,Marietta,Cobb County International-McCollum Field,GA,None,2,63,-0.9683
1351,SO,GA,LGC,La Grange,La Grange-Callaway,GA,None,1,4,-0.75
1355,SO,GA,MUL,Moultrie,Spence,GA,None,1,0,0
75,WP,GU,GUM,Tamuning,Guam International,P,S,1566429,1444299,0.0846
623,WP,GU,UAM,"Andersen,Mariana Island",Andersen AFB,GA,None,1368,2711,-0.4954
28,WP,HI,HNL,Honolulu,Daniel K Inouye International,P,L,9743989,9656340,0.0091
51,WP,HI,OGG,Kahului,Kahului,P,M,3442189,3352813,0.0267
70,WP,HI,KOA,Kailua Kona,Ellison Onizuka Kona International at Keahole,P,S,1764995,1569602,0.1245
76,WP,HI,LIH,Lihue,Lihue,P,S,1535075,1458940,0.0522
106,WP,HI,ITO,Hilo,Hilo International,P,S,664790,640757,0.0375
248,WP,HI,MKK,Kaunakakai,Molokai,P,N,84139,92560,-0.091
297,WP,HI,LNY,Lanai City,Lanai,P,N,37993,43275,-0.1221
301,WP,HI,JHM,Lahaina,Kapalua,GA,None,35760,30131,0.1868
456,WP,HI,LUP,Kalaupapa,Kalaupapa,CS,None,5598,6119,-0.0851
483,WP,HI,MUE,Kamuela,Waimea-Kohala,CS,None,4407,4445,-0.0085
533,WP,HI,HNM,Hana,Hana,CS,None,2967,2211,0.3419
83,CE,IA,DSM,Des Moines,Des Moines International,P,S,1257521,1216357,0.0338
116,CE,IA,CID,Cedar Rapids,The Eastern Iowa,P,S,574636,547786,0.049
291,CE,IA,SUX,Sioux City,Sioux Gateway/Col Bud Day Field,P,N,41787,36413,0.1476
293,CE,IA,DBQ,Dubuque,Dubuque Regional,P,N,40324,37954,0.0624
321,CE,IA,ALO,Waterloo,Waterloo Regional,P,N,27358,27069,0.0107
424,CE,IA,BRL,Burlington,Southeast Iowa Regional,CS,None,7759,7086,0.095
426,CE,IA,MCW,Mason City,Mason City Municipal,CS,None,7502,7734,-0.03
432,CE,IA,FOD,Fort Dodge,Fort Dodge Regional,CS,None,7140,7271,-0.018
605,CE,IA,IOW,Iowa City,Iowa City Municipal,GA,None,1559,1576,-0.0108
698,CE,IA,AMW,Ames,Ames Municipal,GA,None,607,378,0.6058
758,CE,IA,CIN,Carroll,Arthur N Neu,GA,None,300,200,0.5
829,CE,IA,IKV,Ankeny,Ankeny Regional,GA,None,105,16,5.5625
906,CE,IA,SPW,Spencer,Spencer Municipal,GA,None,41,3,12.6667
973,CE,IA,EST,Estherville,Estherville Municipal,GA,None,23,0,0
1167,CE,IA,MIW,Marshalltown,Marshalltown Municipal,GA,None,5,0,0
1168,CE,IA,PEA,Pella,Pella Municipal,GA,None,5,0,0
1203,CE,IA,RDK,Red Oak,Red Oak Municipal,GA,None,4,0,0
1273,CE,IA,CBF,Council Bluffs,Council Bluffs Municipal,GA,None,2,2,0
1348,CE,IA,GGI,Grinnell,Grinnell Regional,GA,None,1,1,0
69,NM,ID,BOI,Boise,Boise Air Terminal/Gowen Field,P,S,1777642,1633507,0.0882
201,NM,ID,IDA,Idaho Falls,Idaho Falls Regional,P,N,147729,146213,0.0104
244,NM,ID,SUN,Hailey,Friedman Memorial,P,N,86641,77729,0.1147
253,NM,ID,LWS,Lewiston,Lewiston-Nez Perce County,P,N,76729,72724,0.0551
285,NM,ID,TWF,Twin Falls,Joslin Field - Magic Valley Regional,P,N,45736,38869,0.1767
294,NM,ID,PIH,Arbon Valley,Pocatello Regional,P,N,40188,34462,0.1662
736,NM,ID,MUO,Mountain Home,Mountain Home AFB,GA,None,376,682,-0.4487
795,NM,ID,SMN,Salmon,Lemhi County,GA,None,163,179,-0.0894
841,NM,ID,65S,Bonners Ferry,Boundary County,GA,None,82,101,-0.1881
934,NM,ID,COE,Hayden Lake,Coeur D'Alene - Pappy Boyington Field,GA,None,31,48,-0.3542
1016,NM,ID,GIC,Grangeville,Idaho County,GA,None,16,0,0
1065,NM,ID,DIJ,Driggs,Driggs-Reed Memorial,GA,None,11,18,-0.3889
1172,NM,ID,S68,Orofino,Orofino Municipal,GA,None,5,0,0
1204,NM,ID,S72,Saint Maries,St Maries Municipal,GA,None,4,4,0
1248,NM,ID,SZT,Sandpoint,Sandpoint,GA,None,3,2,0.5
1257,NM,ID,1U1,Moose Creek Ranger Station,Moose Creek /USFS/,GA,None,2,0,0
3,GL,IL,ORD,Chicago,Chicago O'Hare International,P,L,38593028,37589899,0.0267
27,GL,IL,MDW,Chicago,Chicago Midway International,P,L,10912074,11044387,-0.012
151,GL,IL,MLI,Moline,Quad City International,P,N,335940,364393,-0.0781
157,GL,IL,PIA,Peoria,General Downing - Peoria International,P,N,312378,307189,0.0169
193,GL,IL,BMI,Bloomington-Normal Airport,Central IL Regional Airport at Bloomington-Normal,P,N,163475,188490,-0.1327
214,GL,IL,BLV,Belleville,Scott AFB/Midamerica,P,N,123841,79988,0.5482
221,GL,IL,RFD,Rockford,Chicago/Rockford International,P,N,112862,101790,0.1088
231,GL,IL,CMI,Savoy,University of Illinois-Willard,P,N,100133,89318,0.1211
239,GL,IL,SPI,Springfield,Abraham Lincoln Capital,P,N,92048,93269,-0.0131
394,GL,IL,MWA,Marion,Veterans Airport of Southern Illinois,P,N,11029,10044,0.0981
415,GL,IL,DEC,Decatur,Decatur,CS,None,8324,8453,-0.0153
425,GL,IL,UIN,Quincy,Quincy Regional-Baldwin Field,CS,None,7709,7847,-0.0176
485,GL,IL,CPS,Cahokia,St Louis Downtown,GA,None,4303,3586,0.1999
619,GL,IL,PWK,Wheeling,Chicago Executive,GA,None,1394,308,3.526
772,GL,IL,DPA,DuPage (County),Dupage,GA,None,255,124,1.0565
773,GL,IL,GBG,Galesburg,Galesburg Municipal,GA,None,250,1215,-0.7942
788,GL,IL,MTO,Mattoon,Coles County Memorial,GA,None,172,0,0
832,GL,IL,MQB,Macomb,Macomb Municipal,GA,None,100,66,0.5152
837,GL,IL,RSV,Robinson,Crawford Co,GA,None,92,98,-0.0612
870,GL,IL,I63,Mount Sterling,Mount Sterling Municipal,GA,None,59,76,-0.2237
872,GL,IL,UGN,Waukegan,Waukegan National,GA,None,59,67,-0.1194
935,GL,IL,LOT,Romeo (RR name for Romeoville),Lewis University,GA,None,31,21,0.4762
943,GL,IL,DKB,De Kalb,De Kalb Taylor Municipal,GA,None,29,28,0.0357
967,GL,IL,MDH,Carbondale,Southern Illinois,GA,None,24,291,-0.9175
1056,GL,IL,IKK,Kankakee,Greater Kankakee,GA,None,12,4,2
1099,GL,IL,ARR,Aurora,Aurora Municipal,GA,None,8,0,0
46,GL,IN,IND,Indianapolis,Indianapolis International,P,M,4343722,4216766,0.0301
144,GL,IN,FWA,Fort Wayne,Fort Wayne International,P,N,359658,360369,-0.002
159,GL,IN,SBN,South Bend,South Bend International,P,N,307471,329957,-0.0681
181,GL,IN,EVV,Evansville,Evansville Regional,P,N,213205,204352,0.0433
504,GL,IN,LAF,Lafayette,Purdue University,GA,None,3778,3084,0.225
552,GL,IN,BMG,Bloomington,Monroe County,GA,None,2566,2139,0.1996
657,GL,IN,GYY,Gary,Gary/Chicago International,GA,None,909,889,0.0225
735,GL,IN,HUF,Terre Haute,Terre Haute Regional,GA,None,377,501,-0.2475
785,GL,IN,MIE,Muncie,Delaware County Regional,GA,None,188,482,-0.61
869,GL,IN,HNB,Huntingburg,Huntingburg,GA,None,59,6,8.8333
893,GL,IN,C62,Kendallville,Kendallville Municipal,GA,None,48,121,-0.6033
936,GL,IN,MQJ,McCordsville,Indianapolis Regional,GA,None,31,26,0.1923
1047,GL,IN,TYQ,Zionsville,Indianapolis Executive,GA,None,13,10,0.3
1052,GL,IN,EKM,Elkhart,Elkhart Municipal,GA,None,12,15,-0.2
1087,GL,IN,ASW,Warsaw,Warsaw Municipal,GA,None,9,0,0
1106,GL,IN,OKK,Kokomo,Kokomo Municipal,GA,None,8,3,1.6667
1116,GL,IN,MZZ,Marion,Marion Municipal,GA,None,7,3,1.3333
1160,GL,IN,FRH,French Lick,French Lick Municipal,GA,None,5,0,0
1289,GL,IN,GGP,Logansport,Logansport/Cass County,GA,None,2,2,0
1312,GL,IN,RZL,Rensselaer,Jasper County,GA,None,2,0,0
100,CE,KS,ICT,Wichita,Wichita Dwight D Eisenhower National,P,S,789533,781944,0.0097
259,CE,KS,MHK,Manhattan,Manhattan Regional,P,N,68791,63761,0.0789
323,CE,KS,GCK,Garden City,Garden City Regional,P,N,26687,26825,-0.0051
377,CE,KS,SLN,Salina,Salina Regional,P,N,13850,3967,2.4913
406,CE,KS,HYS,Hays,Hays Regional,CS,None,9460,8265,0.1446
473,CE,KS,FOE,Topeka,Topeka Regional,CS,None,4901,6051,-0.1901
646,CE,KS,DDC,Dodge City,Dodge City Regional,GA,None,1003,1793,-0.4406
650,CE,KS,LBL,Liberal,Liberal Mid-America Regional,GA,None,994,5212,-0.8093
779,CE,KS,IAB,Wichita,McConnell AFB,GA,None,216,0,0
783,CE,KS,IXD,Olathe,New Century Aircenter,GA,None,190,15,11.6667
871,CE,KS,LWC,Lawrence,Lawrence Municipal,GA,None,59,27,1.1852
999,CE,KS,AAO,Wichita,Colonel James Jabara,GA,None,18,49,-0.6327
1124,CE,KS,ADT,Atwood,Atwood-Rawlins County City-County,GA,None,6,0,0
1202,CE,KS,PTS,Pittsburg,Atkinson Municipal,GA,None,4,0,0
1206,CE,KS,SN33,Clay Center,Callaway Airpark,GA,None,4,0,0
1278,CE,KS,CNU,Chanute,Chanute Martin Johnson,GA,None,2,0,0
1354,CE,KS,MPR,McPherson,McPherson,GA,None,1,0,0
49,SO,KY,CVG,Greater Cincinnati International Airport,Cincinnati/Northern Kentucky International,P,M,3791989,3269979,0.1596
73,SO,KY,SDF,Louisville,Louisville International-Standiford Field,P,S,1684738,1631494,0.0326
109,SO,KY,LEX,Lexington,Blue Grass,P,S,637301,638316,-0.0016
347,SO,KY,PAH,Paducah,Barkley Regional,P,N,20910,20266,0.0318
350,SO,KY,OWB,Owensboro,Owensboro-Daviess County Regional,P,N,19578,23537,-0.1682
593,SO,KY,BWG,Bowling Green,Bowling Green-Warren County Regional,GA,None,1778,2186,-0.1866
596,SO,KY,HOP,Fort Campbell,Campbell AAF (Fort Campbell),GA,None,1740,5124,-0.6604
1019,SO,KY,LOZ,London,London-Corbin Airport-Magee Field,GA,None,16,1,15
1026,SO,KY,EHR,Henderson,Henderson City-County,GA,None,15,0,0
1258,SO,KY,27K,Georgetown,Georgetown-Scott County Regional,GA,None,2,0,0
1274,SO,KY,CEY,Murray,Kyle-Oakley Field,GA,None,2,2,0
1347,SO,KY,FFT,Frankfort,Capital City,GA,None,1,3,-0.6667
38,SW,LA,MSY,Metairie,Louis Armstrong New Orleans International,P,M,6022318,5569705,0.0813
139,SW,LA,BTR,Baton Rouge,"Baton Rouge Metropolitan, Ryan Field",P,N,377670,364200,0.037
169,SW,LA,SHV,Shreveport,Shreveport Regional,P,N,267646,270395,-0.0102
183,SW,LA,LFT,Lafayette,Lafayette Regional/Paul Fournet Field,P,N,202640,206667,-0.0195
194,SW,LA,AEX,Alexandria,Alexandria International,P,N,156145,129776,0.2032
229,SW,LA,MLU,Monroe,Monroe Regional,P,N,103547,102342,0.0118
